Experiment	Sweep	
Date	30.08.2022 14:26:10	
User		
X (m)	0.000000E+0	
Y (m)	0.000000E+0	
Comment01	Vtip=135, BWD, XYZ default	

[DATA]
BB Back Bias (V)	Timestamp (ms)	Bias (V)	Current (A)	BBX (Hz)	BB Back Bias (V)	Tip Current (A)
35.1000E+0	7.13112E+6	-135.000E+0	9.66634E-9	1.10500E+3	35.1000E+0	10.4345E-9
35.0000E+0	7.13153E+6	-135.000E+0	9.56013E-9	1.11500E+3	35.0000E+0	10.3184E-9
34.9000E+0	7.13192E+6	-135.000E+0	9.40588E-9	800.000E+0	34.9000E+0	10.1545E-9
34.8000E+0	7.13234E+6	-135.000E+0	10.0015E-9	975.000E+0	34.8000E+0	10.8010E-9
34.7000E+0	7.13275E+6	-135.000E+0	10.0877E-9	975.000E+0	34.7000E+0	10.8925E-9
34.6000E+0	7.13313E+6	-135.000E+0	9.27195E-9	870.000E+0	34.6000E+0	10.0137E-9
34.5000E+0	7.13355E+6	-135.000E+0	9.36653E-9	820.000E+0	34.5000E+0	10.1153E-9
34.4000E+0	7.13394E+6	-135.000E+0	9.41412E-9	470.000E+0	34.4000E+0	10.1626E-9
34.3000E+0	7.13433E+6	-135.000E+0	9.84555E-9	950.000E+0	34.3000E+0	10.6281E-9
34.2000E+0	7.13474E+6	-135.000E+0	9.88946E-9	775.000E+0	34.2000E+0	10.6738E-9
34.1000E+0	7.13513E+6	-135.000E+0	9.70036E-9	1.01500E+3	34.1000E+0	10.4721E-9
34.0000E+0	7.13554E+6	-135.000E+0	9.13568E-9	790.000E+0	34.0000E+0	9.86290E-9
33.9000E+0	7.13593E+6	-135.000E+0	9.02753E-9	625.000E+0	33.9000E+0	9.74509E-9
33.8000E+0	7.13634E+6	-135.000E+0	9.88250E-9	950.000E+0	33.8000E+0	10.6733E-9
33.7000E+0	7.13673E+6	-135.000E+0	10.0054E-9	945.000E+0	33.7000E+0	10.8038E-9
33.6000E+0	7.13714E+6	-135.000E+0	9.79349E-9	1.05500E+3	33.6000E+0	10.5775E-9
33.5000E+0	7.13754E+6	-135.000E+0	9.02664E-9	1.04500E+3	33.5000E+0	9.74393E-9
33.4000E+0	7.13795E+6	-135.000E+0	9.11305E-9	705.000E+0	33.4000E+0	9.83911E-9
33.3000E+0	7.13833E+6	-135.000E+0	9.40204E-9	685.000E+0	33.3000E+0	10.1527E-9
33.2000E+0	7.13874E+6	-135.000E+0	9.41519E-9	855.000E+0	33.2000E+0	10.1650E-9
33.1000E+0	7.13913E+6	-135.000E+0	9.15801E-9	605.000E+0	33.1000E+0	9.88929E-9
33.0000E+0	7.13954E+6	-135.000E+0	9.88392E-9	900.000E+0	33.0000E+0	10.6694E-9
32.9000E+0	7.13993E+6	-135.000E+0	9.49902E-9	1.00000E+3	32.9000E+0	10.2542E-9
32.8000E+0	7.14034E+6	-135.000E+0	9.28328E-9	985.000E+0	32.8000E+0	10.0238E-9
32.7000E+0	7.14072E+6	-135.000E+0	9.63091E-9	980.000E+0	32.7000E+0	10.3963E-9
32.6000E+0	7.14114E+6	-135.000E+0	9.63424E-9	1.06500E+3	32.6000E+0	10.4012E-9
32.5000E+0	7.14156E+6	-135.000E+0	10.2687E-9	590.000E+0	32.5000E+0	11.0885E-9
32.4000E+0	7.14194E+6	-135.000E+0	10.2438E-9	955.000E+0	32.4000E+0	11.0628E-9
32.3000E+0	7.14234E+6	-135.000E+0	10.7055E-9	935.000E+0	32.3000E+0	11.5601E-9
32.2000E+0	7.14274E+6	-135.000E+0	10.1534E-9	1.10000E+3	32.2000E+0	10.9650E-9
32.1000E+0	7.14316E+6	-135.000E+0	9.31008E-9	725.000E+0	32.1000E+0	10.0515E-9
32.0000E+0	7.14354E+6	-135.000E+0	9.65526E-9	1.03500E+3	32.0000E+0	10.4240E-9
31.9000E+0	7.14395E+6	-135.000E+0	9.05584E-9	710.000E+0	31.9000E+0	9.78293E-9
31.8000E+0	7.14436E+6	-135.000E+0	9.68802E-9	1.09000E+3	31.8000E+0	10.4583E-9
31.7000E+0	7.14473E+6	-135.000E+0	9.32020E-9	910.000E+0	31.7000E+0	10.0628E-9
31.6000E+0	7.14514E+6	-135.000E+0	9.45981E-9	1.30500E+3	31.6000E+0	10.2165E-9
31.5000E+0	7.14553E+6	-135.000E+0	9.16485E-9	950.000E+0	31.5000E+0	9.89530E-9
31.4000E+0	7.14595E+6	-135.000E+0	8.98773E-9	1.00000E+3	31.4000E+0	9.70713E-9
31.3000E+0	7.14635E+6	-135.000E+0	9.09815E-9	780.000E+0	31.3000E+0	9.83045E-9
31.2000E+0	7.14674E+6	-135.000E+0	9.28846E-9	915.000E+0	31.2000E+0	10.0278E-9
31.1000E+0	7.14715E+6	-135.000E+0	8.84581E-9	760.000E+0	31.1000E+0	9.55279E-9
31.0000E+0	7.14755E+6	-135.000E+0	9.28673E-9	910.000E+0	31.0000E+0	10.0263E-9
30.9000E+0	7.14793E+6	-135.000E+0	12.4464E-9	1.33500E+3	30.9000E+0	13.4293E-9
30.8000E+0	7.14836E+6	-135.000E+0	9.92384E-9	1.26500E+3	30.8000E+0	10.7177E-9
30.7000E+0	7.14873E+6	-135.000E+0	9.03161E-9	900.000E+0	30.7000E+0	9.75573E-9
30.6000E+0	7.14914E+6	-135.000E+0	11.8792E-9	1.10000E+3	30.6000E+0	12.8187E-9
30.5000E+0	7.14954E+6	-135.000E+0	9.56993E-9	1.26000E+3	30.5000E+0	10.3310E-9
30.4000E+0	7.14995E+6	-135.000E+0	9.23298E-9	985.000E+0	30.4000E+0	9.97331E-9
30.3000E+0	7.15033E+6	-135.000E+0	9.26731E-9	945.000E+0	30.3000E+0	10.0050E-9
30.2000E+0	7.15078E+6	-135.000E+0	10.0496E-9	1.06500E+3	30.2000E+0	10.8471E-9
30.1000E+0	7.15113E+6	-135.000E+0	10.7773E-9	995.000E+0	30.1000E+0	11.6304E-9
30.0000E+0	7.15155E+6	-135.000E+0	11.4064E-9	1.53000E+3	30.0000E+0	12.3079E-9
29.9000E+0	7.15195E+6	-135.000E+0	11.1160E-9	1.03500E+3	29.9000E+0	11.9938E-9
29.8000E+0	7.15234E+6	-135.000E+0	11.1465E-9	1.36000E+3	29.8000E+0	12.0249E-9
29.7000E+0	7.15275E+6	-135.000E+0	11.3249E-9	1.01500E+3	29.7000E+0	12.2176E-9
29.6000E+0	7.15317E+6	-135.000E+0	11.3709E-9	1.29500E+3	29.6000E+0	12.2675E-9
29.5000E+0	7.15353E+6	-135.000E+0	10.8358E-9	1.14500E+3	29.5000E+0	11.6901E-9
29.4000E+0	7.15396E+6	-135.000E+0	11.1571E-9	1.11500E+3	29.4000E+0	12.0374E-9
29.3000E+0	7.15434E+6	-135.000E+0	10.7945E-9	1.13500E+3	29.3000E+0	11.6531E-9
29.2000E+0	7.15475E+6	-135.000E+0	10.7165E-9	1.15500E+3	29.2000E+0	11.5646E-9
29.1000E+0	7.15515E+6	-135.000E+0	9.87196E-9	950.000E+0	29.1000E+0	10.6558E-9
29.0000E+0	7.15557E+6	-135.000E+0	10.5741E-9	965.000E+0	29.0000E+0	11.4144E-9
28.9000E+0	7.15594E+6	-135.000E+0	10.1521E-9	800.000E+0	28.9000E+0	10.9548E-9
28.8000E+0	7.15636E+6	-135.000E+0	10.4709E-9	685.000E+0	28.8000E+0	11.2984E-9
28.7000E+0	7.15674E+6	-135.000E+0	10.0717E-9	1.00000E+3	28.7000E+0	10.8708E-9
28.6000E+0	7.15715E+6	-135.000E+0	10.1483E-9	775.000E+0	28.6000E+0	10.9527E-9
28.5000E+0	7.15757E+6	-135.000E+0	10.1921E-9	1.12000E+3	28.5000E+0	10.9970E-9
28.4000E+0	7.15795E+6	-135.000E+0	9.89732E-9	945.000E+0	28.4000E+0	10.6817E-9
28.3000E+0	7.15836E+6	-135.000E+0	10.4526E-9	1.16500E+3	28.3000E+0	11.2791E-9
28.2000E+0	7.15877E+6	-135.000E+0	10.5200E-9	1.19000E+3	28.2000E+0	11.3545E-9
28.1000E+0	7.15917E+6	-135.000E+0	10.1189E-9	855.000E+0	28.1000E+0	10.9193E-9
28.0000E+0	7.15955E+6	-135.000E+0	10.3084E-9	1.08500E+3	28.0000E+0	11.1237E-9
27.9000E+0	7.15995E+6	-135.000E+0	10.5795E-9	925.000E+0	27.9000E+0	11.4150E-9
27.8000E+0	7.16035E+6	-135.000E+0	10.0835E-9	1.17500E+3	27.8000E+0	10.8824E-9
27.7000E+0	7.16079E+6	-135.000E+0	9.69595E-9	1.10000E+3	27.7000E+0	10.4653E-9
27.6000E+0	7.16115E+6	-135.000E+0	10.9912E-9	930.000E+0	27.6000E+0	11.8643E-9
27.5000E+0	7.16155E+6	-135.000E+0	10.5733E-9	740.000E+0	27.5000E+0	11.4080E-9
27.4000E+0	7.16195E+6	-135.000E+0	9.91255E-9	975.000E+0	27.4000E+0	10.6999E-9
27.3000E+0	7.16236E+6	-135.000E+0	11.1538E-9	1.06500E+3	27.3000E+0	12.0410E-9
27.2000E+0	7.16278E+6	-135.000E+0	10.5102E-9	1.12500E+3	27.2000E+0	11.3404E-9
27.1000E+0	7.16314E+6	-135.000E+0	10.7772E-9	865.000E+0	27.1000E+0	11.6335E-9
27.0000E+0	7.16356E+6	-135.000E+0	10.7378E-9	950.000E+0	27.0000E+0	11.5863E-9
26.9000E+0	7.16397E+6	-135.000E+0	10.4484E-9	1.01000E+3	26.9000E+0	11.2757E-9
26.8000E+0	7.16437E+6	-135.000E+0	10.6097E-9	835.000E+0	26.8000E+0	11.4480E-9
26.7000E+0	7.16475E+6	-135.000E+0	10.7366E-9	940.000E+0	26.7000E+0	11.5860E-9
26.6000E+0	7.16517E+6	-135.000E+0	10.0383E-9	1.22000E+3	26.6000E+0	10.8326E-9
26.5000E+0	7.16554E+6	-135.000E+0	9.94811E-9	1.02000E+3	26.5000E+0	10.7355E-9
26.4000E+0	7.16596E+6	-135.000E+0	10.4766E-9	1.12500E+3	26.4000E+0	11.3025E-9
26.3000E+0	7.16635E+6	-135.000E+0	9.55644E-9	900.000E+0	26.3000E+0	10.3141E-9
26.2000E+0	7.16677E+6	-135.000E+0	10.6147E-9	925.000E+0	26.2000E+0	11.4543E-9
26.1000E+0	7.16714E+6	-135.000E+0	10.7209E-9	995.000E+0	26.1000E+0	11.5660E-9
26.0000E+0	7.16756E+6	-135.000E+0	10.2895E-9	1.18500E+3	26.0000E+0	11.1025E-9
25.9000E+0	7.16795E+6	-135.000E+0	10.0876E-9	950.000E+0	25.9000E+0	10.8851E-9
25.8000E+0	7.16836E+6	-135.000E+0	10.6395E-9	995.000E+0	25.8000E+0	11.4797E-9
25.7000E+0	7.16877E+6	-135.000E+0	10.3617E-9	1.00000E+3	25.7000E+0	11.1787E-9
25.6000E+0	7.16916E+6	-135.000E+0	10.3202E-9	1.63500E+3	25.6000E+0	11.1371E-9
25.5000E+0	7.16959E+6	-135.000E+0	9.56236E-9	835.000E+0	25.5000E+0	10.3227E-9
25.4000E+0	7.16998E+6	-135.000E+0	10.3619E-9	900.000E+0	25.4000E+0	11.1791E-9
25.3000E+0	7.17035E+6	-135.000E+0	9.98467E-9	1.03000E+3	25.3000E+0	10.7761E-9
25.2000E+0	7.17078E+6	-135.000E+0	10.4363E-9	1.13000E+3	25.2000E+0	11.2619E-9
25.1000E+0	7.17115E+6	-135.000E+0	11.1864E-9	1.46500E+3	25.1000E+0	12.0759E-9
25.0000E+0	7.17156E+6	-135.000E+0	10.3234E-9	1.05000E+3	25.0000E+0	11.1408E-9
24.9000E+0	7.17195E+6	-135.000E+0	10.3732E-9	1.10000E+3	24.9000E+0	11.1966E-9
24.8000E+0	7.17236E+6	-135.000E+0	9.97825E-9	940.000E+0	24.8000E+0	10.7695E-9
24.7000E+0	7.17275E+6	-135.000E+0	10.7772E-9	1.09000E+3	24.7000E+0	11.6291E-9
24.6000E+0	7.17317E+6	-135.000E+0	11.3248E-9	1.11500E+3	24.6000E+0	12.2261E-9
24.5000E+0	7.17355E+6	-135.000E+0	11.1900E-9	1.20000E+3	24.5000E+0	12.0781E-9
24.4000E+0	7.17397E+6	-135.000E+0	11.0163E-9	1.10500E+3	24.4000E+0	11.8915E-9
24.3000E+0	7.17437E+6	-135.000E+0	11.2950E-9	1.15000E+3	24.3000E+0	12.1943E-9
24.2000E+0	7.17476E+6	-135.000E+0	10.5174E-9	1.07500E+3	24.2000E+0	11.3516E-9
24.1000E+0	7.17515E+6	-135.000E+0	10.4447E-9	1.18500E+3	24.1000E+0	11.2715E-9
24.0000E+0	7.17557E+6	-135.000E+0	10.4223E-9	1.09500E+3	24.0000E+0	11.2466E-9
23.9000E+0	7.17597E+6	-135.000E+0	9.94450E-9	970.000E+0	23.9000E+0	10.7343E-9
23.8000E+0	7.17638E+6	-135.000E+0	10.0999E-9	1.25000E+3	23.8000E+0	10.8995E-9
23.7000E+0	7.17680E+6	-135.000E+0	10.6756E-9	1.25500E+3	23.7000E+0	11.5192E-9
23.6000E+0	7.17717E+6	-135.000E+0	10.3447E-9	1.22000E+3	23.6000E+0	11.1615E-9
23.5000E+0	7.17757E+6	-135.000E+0	10.8621E-9	880.000E+0	23.5000E+0	11.7209E-9
23.4000E+0	7.17797E+6	-135.000E+0	9.69808E-9	1.29000E+3	23.4000E+0	10.4682E-9
23.3000E+0	7.17836E+6	-135.000E+0	10.1837E-9	1.16000E+3	23.3000E+0	10.9892E-9
23.2000E+0	7.17877E+6	-135.000E+0	10.1196E-9	1.25000E+3	23.2000E+0	10.9222E-9
23.1000E+0	7.17918E+6	-135.000E+0	10.1629E-9	1.11500E+3	23.1000E+0	10.9679E-9
23.0000E+0	7.17957E+6	-135.000E+0	10.5295E-9	1.33000E+3	23.0000E+0	11.3601E-9
22.9000E+0	7.17995E+6	-135.000E+0	10.1692E-9	1.10500E+3	22.9000E+0	10.9738E-9
22.8000E+0	7.18037E+6	-135.000E+0	9.75727E-9	1.10500E+3	22.8000E+0	10.5309E-9
22.7000E+0	7.18076E+6	-135.000E+0	10.3376E-9	1.12500E+3	22.7000E+0	11.1555E-9
22.6000E+0	7.18117E+6	-135.000E+0	10.7331E-9	1.08500E+3	22.6000E+0	11.5846E-9
22.5000E+0	7.18157E+6	-135.000E+0	10.4965E-9	975.000E+0	22.5000E+0	11.3255E-9
22.4000E+0	7.18198E+6	-135.000E+0	10.3854E-9	860.000E+0	22.4000E+0	11.2083E-9
22.3000E+0	7.18236E+6	-135.000E+0	10.9589E-9	1.32000E+3	22.3000E+0	11.8269E-9
22.2000E+0	7.18277E+6	-135.000E+0	10.6045E-9	1.17000E+3	22.2000E+0	11.4422E-9
22.1000E+0	7.18316E+6	-135.000E+0	10.7644E-9	1.18500E+3	22.1000E+0	11.6180E-9
22.0000E+0	7.18359E+6	-135.000E+0	10.2971E-9	1.35500E+3	22.0000E+0	11.1124E-9
21.9000E+0	7.18399E+6	-135.000E+0	10.6374E-9	1.33500E+3	21.9000E+0	11.4785E-9
21.8000E+0	7.18437E+6	-135.000E+0	10.4083E-9	905.000E+0	21.8000E+0	11.2276E-9
21.7000E+0	7.18477E+6	-135.000E+0	11.1110E-9	1.11000E+3	21.7000E+0	11.9935E-9
21.6000E+0	7.18517E+6	-135.000E+0	10.7070E-9	1.21000E+3	21.6000E+0	11.5542E-9
21.5000E+0	7.18560E+6	-135.000E+0	10.6185E-9	1.17000E+3	21.5000E+0	11.4578E-9
21.4000E+0	7.18598E+6	-135.000E+0	11.3732E-9	1.34000E+3	21.4000E+0	12.2781E-9
21.3000E+0	7.18638E+6	-135.000E+0	11.2813E-9	1.08500E+3	21.3000E+0	12.1788E-9
21.2000E+0	7.18677E+6	-135.000E+0	10.5272E-9	1.26000E+3	21.2000E+0	11.3574E-9
21.1000E+0	7.18717E+6	-135.000E+0	10.4987E-9	1.04000E+3	21.1000E+0	11.3297E-9
21.0000E+0	7.18757E+6	-135.000E+0	10.9075E-9	1.34000E+3	21.0000E+0	11.7733E-9
20.9000E+0	7.18799E+6	-135.000E+0	10.5645E-9	1.18000E+3	20.9000E+0	11.3983E-9
20.8000E+0	7.18837E+6	-135.000E+0	10.5187E-9	1.39000E+3	20.8000E+0	11.3485E-9
20.7000E+0	7.18879E+6	-135.000E+0	10.5023E-9	1.22500E+3	20.7000E+0	11.3339E-9
20.6000E+0	7.18918E+6	-135.000E+0	10.2933E-9	1.33500E+3	20.6000E+0	11.1079E-9
20.5000E+0	7.18956E+6	-135.000E+0	10.4663E-9	1.53500E+3	20.5000E+0	11.2926E-9
20.4000E+0	7.18999E+6	-135.000E+0	10.3234E-9	1.39500E+3	20.4000E+0	11.1399E-9
20.3000E+0	7.19036E+6	-135.000E+0	10.5645E-9	1.27000E+3	20.3000E+0	11.3991E-9
20.2000E+0	7.19079E+6	-135.000E+0	10.2726E-9	1.22500E+3	20.2000E+0	11.0846E-9
20.1000E+0	7.19121E+6	-135.000E+0	10.1514E-9	950.000E+0	20.1000E+0	10.9539E-9
20.0000E+0	7.19158E+6	-135.000E+0	10.3312E-9	940.000E+0	20.0000E+0	11.1480E-9
19.9000E+0	7.19196E+6	-135.000E+0	10.5547E-9	1.32500E+3	19.9000E+0	11.3891E-9
19.8000E+0	7.19238E+6	-135.000E+0	10.1059E-9	1.18000E+3	19.8000E+0	10.9060E-9
19.7000E+0	7.19278E+6	-135.000E+0	10.5108E-9	1.22500E+3	19.7000E+0	11.3414E-9
19.6000E+0	7.19317E+6	-135.000E+0	11.2800E-9	1.25000E+3	19.6000E+0	12.1792E-9
19.5000E+0	7.19356E+6	-135.000E+0	10.3613E-9	1.30500E+3	19.5000E+0	11.1836E-9
19.4000E+0	7.19397E+6	-135.000E+0	9.68219E-9	1.21000E+3	19.4000E+0	10.4500E-9
19.3000E+0	7.19440E+6	-135.000E+0	10.6967E-9	1.04000E+3	19.3000E+0	11.5460E-9
19.2000E+0	7.19478E+6	-135.000E+0	10.6447E-9	1.46000E+3	19.2000E+0	11.4857E-9
19.1000E+0	7.19516E+6	-135.000E+0	10.6844E-9	1.04000E+3	19.1000E+0	11.5304E-9
19.0000E+0	7.19559E+6	-135.000E+0	10.4963E-9	1.31000E+3	19.0000E+0	11.3248E-9
18.9000E+0	7.19598E+6	-135.000E+0	10.6137E-9	1.11500E+3	18.9000E+0	11.4536E-9
18.8000E+0	7.19638E+6	-135.000E+0	10.4802E-9	1.18500E+3	18.8000E+0	11.3079E-9
18.7000E+0	7.19677E+6	-135.000E+0	9.99836E-9	1.30000E+3	18.7000E+0	10.7918E-9
18.6000E+0	7.19719E+6	-135.000E+0	10.6500E-9	1.75500E+3	18.6000E+0	11.4922E-9
18.5000E+0	7.19757E+6	-135.000E+0	10.5079E-9	1.44500E+3	18.5000E+0	11.3397E-9
18.4000E+0	7.19798E+6	-135.000E+0	10.2690E-9	1.40000E+3	18.4000E+0	11.0834E-9
18.3000E+0	7.19837E+6	-135.000E+0	10.3883E-9	1.28000E+3	18.3000E+0	11.2091E-9
18.2000E+0	7.19879E+6	-135.000E+0	10.6526E-9	1.45500E+3	18.2000E+0	11.4955E-9
18.1000E+0	7.19917E+6	-135.000E+0	10.4494E-9	1.20000E+3	18.1000E+0	11.2770E-9
18.0000E+0	7.19958E+6	-135.000E+0	10.9320E-9	1.54500E+3	18.0000E+0	11.7993E-9
17.9000E+0	7.19997E+6	-135.000E+0	10.7040E-9	1.42500E+3	17.9000E+0	11.5543E-9
17.8000E+0	7.20039E+6	-135.000E+0	10.8229E-9	1.37500E+3	17.8000E+0	11.6861E-9
17.7000E+0	7.20077E+6	-135.000E+0	10.6625E-9	1.15500E+3	17.7000E+0	11.5073E-9
17.6000E+0	7.20119E+6	-135.000E+0	10.4538E-9	1.12500E+3	17.6000E+0	11.2802E-9
17.5000E+0	7.20160E+6	-135.000E+0	10.6400E-9	900.000E+0	17.5000E+0	11.4811E-9
17.4000E+0	7.20199E+6	-135.000E+0	10.3580E-9	1.11500E+3	17.4000E+0	11.1785E-9
17.3000E+0	7.20239E+6	-135.000E+0	10.5409E-9	1.57500E+3	17.3000E+0	11.3734E-9
17.2000E+0	7.20279E+6	-135.000E+0	10.7418E-9	1.63500E+3	17.2000E+0	11.5925E-9
17.1000E+0	7.20317E+6	-135.000E+0	10.2299E-9	1.18000E+3	17.1000E+0	11.0398E-9
17.0000E+0	7.20359E+6	-135.000E+0	11.1446E-9	1.57000E+3	17.0000E+0	12.0323E-9
16.9000E+0	7.20397E+6	-135.000E+0	11.1856E-9	1.20500E+3	16.9000E+0	12.0766E-9
16.8000E+0	7.20439E+6	-135.000E+0	10.2889E-9	1.56500E+3	16.8000E+0	11.1074E-9
16.7000E+0	7.20477E+6	-135.000E+0	11.3759E-9	1.36500E+3	16.7000E+0	12.2834E-9
16.6000E+0	7.20520E+6	-135.000E+0	10.4449E-9	1.27000E+3	16.6000E+0	11.2749E-9
16.5000E+0	7.20558E+6	-135.000E+0	10.2420E-9	1.21000E+3	16.5000E+0	11.0536E-9
16.4000E+0	7.20599E+6	-135.000E+0	9.90321E-9	1.30500E+3	16.4000E+0	10.6901E-9
16.3000E+0	7.20638E+6	-135.000E+0	10.1696E-9	1.33000E+3	16.3000E+0	10.9777E-9
16.2000E+0	7.20679E+6	-135.000E+0	10.3789E-9	1.54500E+3	16.2000E+0	11.2009E-9
16.1000E+0	7.20718E+6	-135.000E+0	10.1426E-9	1.27000E+3	16.1000E+0	10.9477E-9
16.0000E+0	7.20760E+6	-135.000E+0	10.8807E-9	1.68000E+3	16.0000E+0	11.7485E-9
15.9000E+0	7.20804E+6	-135.000E+0	10.6727E-9	1.01000E+3	15.9000E+0	11.5184E-9
15.8000E+0	7.20839E+6	-135.000E+0	10.2961E-9	1.23000E+3	15.8000E+0	11.1155E-9
15.7000E+0	7.20881E+6	-135.000E+0	10.0661E-9	1.26500E+3	15.7000E+0	10.8657E-9
15.6000E+0	7.20919E+6	-135.000E+0	10.7038E-9	835.000E+0	15.6000E+0	11.5515E-9
15.5000E+0	7.20958E+6	-135.000E+0	10.9414E-9	1.68500E+3	15.5000E+0	11.8091E-9
15.4000E+0	7.20999E+6	-135.000E+0	10.1736E-9	1.03000E+3	15.4000E+0	10.9802E-9
15.3000E+0	7.21041E+6	-135.000E+0	10.3883E-9	1.19000E+3	15.3000E+0	11.2120E-9
15.2000E+0	7.21079E+6	-135.000E+0	10.4564E-9	1.44000E+3	15.2000E+0	11.2848E-9
15.1000E+0	7.21119E+6	-135.000E+0	10.1088E-9	1.71000E+3	15.1000E+0	10.9079E-9
15.0000E+0	7.21159E+6	-135.000E+0	10.6104E-9	1.33500E+3	15.0000E+0	11.4499E-9
14.9000E+0	7.21198E+6	-135.000E+0	10.6022E-9	1.53000E+3	14.9000E+0	11.4427E-9
14.8000E+0	7.21239E+6	-135.000E+0	10.7563E-9	1.28000E+3	14.8000E+0	11.6090E-9
14.7000E+0	7.21280E+6	-135.000E+0	10.1811E-9	1.60000E+3	14.7000E+0	10.9863E-9
14.6000E+0	7.21319E+6	-135.000E+0	10.5077E-9	1.82500E+3	14.6000E+0	11.3423E-9
14.5000E+0	7.21359E+6	-135.000E+0	10.5700E-9	1.34500E+3	14.5000E+0	11.4065E-9
14.4000E+0	7.21399E+6	-135.000E+0	10.1315E-9	1.41500E+3	14.4000E+0	10.9361E-9
14.3000E+0	7.21438E+6	-135.000E+0	10.0365E-9	1.14000E+3	14.3000E+0	10.8333E-9
14.2000E+0	7.21479E+6	-135.000E+0	10.0853E-9	1.36000E+3	14.2000E+0	10.8854E-9
14.1000E+0	7.21520E+6	-135.000E+0	10.5820E-9	1.37000E+3	14.1000E+0	11.4171E-9
14.0000E+0	7.21560E+6	-135.000E+0	10.5427E-9	1.60500E+3	14.0000E+0	11.3803E-9
13.9000E+0	7.21601E+6	-135.000E+0	10.6419E-9	1.67500E+3	13.9000E+0	11.4829E-9
13.8000E+0	7.21639E+6	-135.000E+0	10.4054E-9	1.81500E+3	13.8000E+0	11.2278E-9
13.7000E+0	7.21678E+6	-135.000E+0	10.4869E-9	1.30500E+3	13.7000E+0	11.3156E-9
13.6000E+0	7.21720E+6	-135.000E+0	10.4049E-9	1.43500E+3	13.6000E+0	11.2287E-9
13.5000E+0	7.21758E+6	-135.000E+0	10.5332E-9	1.44500E+3	13.5000E+0	11.3676E-9
13.4000E+0	7.21801E+6	-135.000E+0	9.88603E-9	1.44500E+3	13.4000E+0	10.6687E-9
13.3000E+0	7.21839E+6	-135.000E+0	10.2458E-9	1.07000E+3	13.3000E+0	11.0585E-9
13.2000E+0	7.21880E+6	-135.000E+0	10.9061E-9	1.39000E+3	13.2000E+0	11.7736E-9
13.1000E+0	7.21919E+6	-135.000E+0	10.1447E-9	1.77500E+3	13.1000E+0	10.9482E-9
13.0000E+0	7.21961E+6	-135.000E+0	10.3720E-9	1.44500E+3	13.0000E+0	11.1944E-9
12.9000E+0	7.21999E+6	-135.000E+0	10.3483E-9	1.59000E+3	12.9000E+0	11.1681E-9
12.8000E+0	7.22040E+6	-135.000E+0	10.4406E-9	1.66000E+3	12.8000E+0	11.2663E-9
12.7000E+0	7.22079E+6	-135.000E+0	10.0360E-9	1.09000E+3	12.7000E+0	10.8301E-9
12.6000E+0	7.22120E+6	-135.000E+0	11.0539E-9	1.42500E+3	12.6000E+0	11.9350E-9
12.5000E+0	7.22160E+6	-135.000E+0	11.1224E-9	1.58000E+3	12.5000E+0	12.0073E-9
12.4000E+0	7.22200E+6	-135.000E+0	11.0479E-9	1.59500E+3	12.4000E+0	11.9279E-9
12.3000E+0	7.22242E+6	-135.000E+0	11.2363E-9	1.85000E+3	12.3000E+0	12.1305E-9
12.2000E+0	7.22281E+6	-135.000E+0	10.8952E-9	1.52000E+3	12.2000E+0	11.7601E-9
12.1000E+0	7.22320E+6	-135.000E+0	10.5326E-9	1.48000E+3	12.1000E+0	11.3651E-9
12.0000E+0	7.22360E+6	-135.000E+0	10.5181E-9	1.52500E+3	12.0000E+0	11.3494E-9
11.9000E+0	7.22399E+6	-135.000E+0	9.86093E-9	1.45000E+3	11.9000E+0	10.6450E-9
11.8000E+0	7.22440E+6	-135.000E+0	10.4884E-9	1.40000E+3	11.8000E+0	11.3170E-9
11.7000E+0	7.22479E+6	-135.000E+0	10.2865E-9	1.26000E+3	11.7000E+0	11.0996E-9
11.6000E+0	7.22521E+6	-135.000E+0	10.4880E-9	1.18500E+3	11.6000E+0	11.3201E-9
11.5000E+0	7.22559E+6	-135.000E+0	10.4143E-9	1.39500E+3	11.5000E+0	11.2392E-9
11.4000E+0	7.22600E+6	-135.000E+0	10.5620E-9	1.68500E+3	11.4000E+0	11.3952E-9
11.3000E+0	7.22639E+6	-135.000E+0	10.1656E-9	1.47500E+3	11.3000E+0	10.9682E-9
11.2000E+0	7.22680E+6	-135.000E+0	10.5639E-9	1.36500E+3	11.2000E+0	11.3991E-9
11.1000E+0	7.22722E+6	-135.000E+0	10.2746E-9	1.66500E+3	11.1000E+0	11.0858E-9
11.0000E+0	7.22760E+6	-135.000E+0	10.4807E-9	1.31500E+3	11.0000E+0	11.3103E-9
10.9000E+0	7.22802E+6	-135.000E+0	10.4873E-9	1.32500E+3	10.9000E+0	11.3165E-9
10.8000E+0	7.22843E+6	-135.000E+0	10.3506E-9	1.78000E+3	10.8000E+0	11.1683E-9
10.7000E+0	7.22881E+6	-135.000E+0	10.6582E-9	1.60000E+3	10.7000E+0	11.5010E-9
10.6000E+0	7.22921E+6	-135.000E+0	10.4518E-9	2.17500E+3	10.6000E+0	11.2803E-9
10.5000E+0	7.22961E+6	-135.000E+0	10.6755E-9	1.47000E+3	10.5000E+0	11.5206E-9
10.4000E+0	7.23001E+6	-135.000E+0	10.4258E-9	1.35000E+3	10.4000E+0	11.2523E-9
